State/Parent NTD ID,NTD ID,Agency Name,Reporter Type,Subrecipient Type,Reporting Module,Mode,TOS,Time Period,Time Service Begins,Time Service Ends,Vehicles/Passenger Cars Operated in Maximum Service,Vehicles/Passenger Cars Available for Maximum Service,Trains in Operation,Vehicles/Passenger Cars in Operation,Actual Vehicles/Passenger Car Miles,Actual Vehicles/Passenger Car Revenue Miles,Actual Vehicle/Passenger Deadhead Miles,Scheduled Actual Vehicle/Passenger Car Revenue Miles,Actual Vehicle/Passenger Car Hours,Actual Vehicle/Passenger Car Revenue Hours,Actual Vehicle/Passenger Car Deadhead Hours,Charter Service Hours,School Bus Hours,Train Miles,Train Revenue Miles,Train Deadhead Miles,Train Hours,Train Revenue Hours,Train Deadhead Hours,Unlinked Passenger Trips (UPT),ADA UPT,Sponsored Service UPT,Passenger Miles,Days of Service Operated,Days Not Operated Due to Strikes,Strike Comment,Days Not Operated Due to Emergencies,Emergency Comment,DRM Transit Exclusive and Shared Use ROW,DRM Mixed Traffic ROW,Non-Statutory Mixed Traffic,data_year
,50016,Central Ohio Transit Authority,Full Reporter,,Urban,DR,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,50016,Central Ohio Transit Authority,Full Reporter,,Urban,DR,DO,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,50016,Central Ohio Transit Authority,Full Reporter,,Urban,DR,PT,Annual Total,,,47,72,,,2930478,2550386,380092,,159470,140355,19115,0,0,,,,,,,191672,189828,0,2279557,,,,,,,,,
,50016,Central Ohio Transit Authority,Full Reporter,,Urban,DR,PT,Average Typical Saturday,4:15:00,0:50:00,,,,33,5328,4677,651,,288,256,32,,,,,,,,,336,,,4129,52,,,,,,,,
,50016,Central Ohio Transit Authority,Full Reporter,,Urban,DR,PT,Average Typical Sunday,4:45:00,23:45:00,,,,31,4608,3962,646,,258,222,36,,,,,,,,,286,,,3554,52,,,,,,,,
,50016,Central Ohio Transit Authority,Full Reporter,,Urban,DR,PT,Average Typical Weekday,4:00:00,1:00:00,,,,47,9248,8050,1198,,502,443,59,,,,,,,,,610,,,7203,261,,,,,,,,
,50016,Central Ohio Transit Authority,Full Reporter,,Urban,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,50016,Central Ohio Transit Authority,Full Reporter,,Urban,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,50016,Central Ohio Transit Authority,Full Reporter,,Urban,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,50016,Central Ohio Transit Authority,Full Reporter,,Urban,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,50016,Central Ohio Transit Authority,Full Reporter,,Urban,MB,DO,Annual Total,,,219,321,,,13864399,11809700,2054699,11850316,1017940,951163,66777,0,0,,,,,,,8899769,,,36048940,,,,,,,943,,
,50016,Central Ohio Transit Authority,Full Reporter,,Urban,MB,DO,Average Typical Saturday,4:41:00,22:58:00,,,,219,37184,31673,5511,31782,2748,2568,180,,,,,,,,,19050,,,78017,50,0,,0,,,,,
,50016,Central Ohio Transit Authority,Full Reporter,,Urban,MB,DO,Average Typical Sunday,4:41:00,22:58:00,,,,219,37274,31750,5524,31859,2754,2573,181,,,,,,,,,17082,,,73053,60,0,,0,,,,,
,50016,Central Ohio Transit Authority,Full Reporter,,Urban,MB,DO,Average Typical Weekday,4:41:00,22:58:00,,,,219,38308,32631,5677,32744,2805,2621,184,,,,,,,,,26616,,,108882,255,0,,0,,,,,
,50016,Central Ohio Transit Authority,Full Reporter,,Urban,MB,DO,Average Weekday - AM Peak,6:30:00,9:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,50016,Central Ohio Transit Authority,Full Reporter,,Urban,MB,DO,Average Weekday - Midday,9:30:00,15:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,50016,Central Ohio Transit Authority,Full Reporter,,Urban,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,50016,Central Ohio Transit Authority,Full Reporter,,Urban,MB,DO,Average Weekday - PM Peak,15:00:00,17:59:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,50017,Greater Dayton Regional Transit Authority,Full Reporter,,Urban,DR,DO,Annual Total,,,39,74,,,1685977,1490592,195385,,127024,101982,25042,,,,,,,,,172982,172982,,1470092,,,,,,,,,
,50017,Greater Dayton Regional Transit Authority,Full Reporter,,Urban,DR,DO,Average Typical Saturday,5:00:00,1:00:00,,,,28,3889,3512,377,,278,232,46,,,,,,,,,375,,,3008,52,,,,,,,,
,50017,Greater Dayton Regional Transit Authority,Full Reporter,,Urban,DR,DO,Average Typical Sunday,5:00:00,23:00:00,,,,18,2819,2502,317,,223,178,45,,,,,,,,,260,,,2048,52,,,,,,,,
,50017,Greater Dayton Regional Transit Authority,Full Reporter,,Urban,DR,DO,Average Typical Weekday,5:00:00,1:00:00,,,,36,5123,4513,610,,387,309,78,,,,,,,,,536,,,4625,261,,,,,,,,
,50017,Greater Dayton Regional Transit Authority,Full Reporter,,Urban,DR,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,50017,Greater Dayton Regional Transit Authority,Full Reporter,,Urban,DR,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,50017,Greater Dayton Regional Transit Authority,Full Reporter,,Urban,DR,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,50017,Greater Dayton Regional Transit Authority,Full Reporter,,Urban,DR,DO,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,50017,Greater Dayton Regional Transit Authority,Full Reporter,,Urban,MB,DO,Annual Total,,,77,120,,,4362113,4196284,165829,4196622,302724,290680,12044,0,0,,,,,,,3355260,,,26204855,,,,,,,748.58,,
,50017,Greater Dayton Regional Transit Authority,Full Reporter,,Urban,MB,DO,Average Typical Saturday,4:12:00,1:52:00,,,,34,8106,7902,204,7902,540,524,16,,,,,,,,,4754,,,39068,53,,,,,,,,
,50017,Greater Dayton Regional Transit Authority,Full Reporter,,Urban,MB,DO,Average Typical Sunday,5:03:00,0:59:00,,,,26,5865,5699,166,5699,381,370,11,,,,,,,,,6204,,,48920,57,,,,,,,,
,50017,Greater Dayton Regional Transit Authority,Full Reporter,,Urban,MB,DO,Average Typical Weekday,4:21:00,1:46:00,,,,77,14111,13540,571,13541,990,948,42,,,,,,,,,10783,,,83709,255,,,,,,,,
,50017,Greater Dayton Regional Transit Authority,Full Reporter,,Urban,MB,DO,Average Weekday - AM Peak,6:30:00,9:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,50017,Greater Dayton Regional Transit Authority,Full Reporter,,Urban,MB,DO,Average Weekday - Midday,9:30:00,14:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,50017,Greater Dayton Regional Transit Authority,Full Reporter,,Urban,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,50017,Greater Dayton Regional Transit Authority,Full Reporter,,Urban,MB,DO,Average Weekday - PM Peak,14:30:00,18:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,50017,Greater Dayton Regional Transit Authority,Full Reporter,,Urban,TB,DO,Annual Total,,,31,45,,,1479216,1439885,39331,1440264,118397,114821,3576,0,0,,,,,,,1786684,,,9459351,,,,,,,,,
,50017,Greater Dayton Regional Transit Authority,Full Reporter,,Urban,TB,DO,Average Typical Saturday,4:12:00,0:41:00,,,,14,2919,2876,43,2877,234,230,4,,,,,,,,,2522,,,13467,53,,,,,,,,
,50017,Greater Dayton Regional Transit Authority,Full Reporter,,Urban,TB,DO,Average Typical Sunday,5:16:00,0:02:00,,,,10,1764,1716,48,1716,153,149,4,,,,,,,,,3254,,,18751,57,,,,,,,,
,50017,Greater Dayton Regional Transit Authority,Full Reporter,,Urban,TB,DO,Average Typical Weekday,4:15:00,1:46:00,,,,30,4800,4665,135,4667,382,369,13,,,,,,,,,5755,,,30111,255,,,,,,,,
,50017,Greater Dayton Regional Transit Authority,Full Reporter,,Urban,TB,DO,Average Weekday - AM Peak,6:30:00,9:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,50017,Greater Dayton Regional Transit Authority,Full Reporter,,Urban,TB,DO,Average Weekday - Midday,9:30:00,14:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,50017,Greater Dayton Regional Transit Authority,Full Reporter,,Urban,TB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,50017,Greater Dayton Regional Transit Authority,Full Reporter,,Urban,TB,DO,Average Weekday - PM Peak,14:30:00,18:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,50019,City of Middletown,Reduced Reporter,,Urban,DR,DO,Annual Total,,,1,,,,,15022,,,,1563,,,,,,,,,,3991,,0,,,,,,,,,,
,50019,City of Middletown,Reduced Reporter,,Urban,MB,DO,Annual Total,,,4,,,,,197909,,,,13539,,,,,,,,,,107721,,,,,,,,,,,,
,50020,"City of Springfield, Ohio",Reduced Reporter,,Urban,DR,PT,Annual Total,,,5,,,,,20918,,,,1652,,,,,,,,,,6052,,0,,,,,,,,,,
,50020,"City of Springfield, Ohio",Reduced Reporter,,Urban,MB,PT,Annual Total,,,8,,,,,224645,,,,17194,,,,,,,,,,106267,,,,,,,,,,,,
,50021,Portage Area Regional Transportation Authority,Full Reporter,,Urban,DR,DO,Annual Total,,,19,29,,,466976,388889,78087,,24057,20456,3601,0,0,,,,,,,40212,8043,0,306175,,,,,,,,,
,50021,Portage Area Regional Transportation Authority,Full Reporter,,Urban,DR,DO,Average Typical Saturday,7:30:00,19:30:00,,,,4,519,448,71,,26,23,3,,,,,,,,,42,,,335,51,0,,0,,,,,
,50021,Portage Area Regional Transportation Authority,Full Reporter,,Urban,DR,DO,Average Typical Sunday,,,,,,0,0,0,0,,0,0,0,,,,,,,,,0,,,0,0,0,,0,,,,,
,50021,Portage Area Regional Transportation Authority,Full Reporter,,Urban,DR,DO,Average Typical Weekday,5:00:00,23:00:00,,,,19,1721,1423,298,,89,75,14,,,,,,,,,149,,,1129,256,0,,0,,,,,
,50021,Portage Area Regional Transportation Authority,Full Reporter,,Urban,DR,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,50021,Portage Area Regional Transportation Authority,Full Reporter,,Urban,DR,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,50021,Portage Area Regional Transportation Authority,Full Reporter,,Urban,DR,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,50021,Portage Area Regional Transportation Authority,Full Reporter,,Urban,DR,DO,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,50021,Portage Area Regional Transportation Authority,Full Reporter,,Urban,MB,DO,Annual Total,,,17,38,,,705203,669016,36187,669142,53613,49368,4245,0,0,,,,,,,344367,,,898798,,,,,,,240.4,,
,50021,Portage Area Regional Transportation Authority,Full Reporter,,Urban,MB,DO,Average Typical Saturday,7:30:00,19:30:00,,,,4,513,487,26,487,39,36,3,,,,,,,,,251,,,998,50,0,,0,,,,,
,50021,Portage Area Regional Transportation Authority,Full Reporter,,Urban,MB,DO,Average Typical Sunday,16:00:00,3:00:00,,,,2,135,128,7,128,10,9,1,,,,,,,,,66,,,132,12,0,,0,,,,,
,50021,Portage Area Regional Transportation Authority,Full Reporter,,Urban,MB,DO,Average Typical Weekday,5:00:00,3:00:00,,,,17,2648,2512,136,2513,201,185,16,,,,,,,,,1293,,,3297,256,0,,0,,,,,
,50021,Portage Area Regional Transportation Authority,Full Reporter,,Urban,MB,DO,Average Weekday - AM Peak,5:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,50021,Portage Area Regional Transportation Authority,Full Reporter,,Urban,MB,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,50021,Portage Area Regional Transportation Authority,Full Reporter,,Urban,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,50021,Portage Area Regional Transportation Authority,Full Reporter,,Urban,MB,DO,Average Weekday - PM Peak,,3:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,50022,Toledo Area Regional Transit Authority,Full Reporter,,Urban,DR,DO,Annual Total,,,50,51,,,968125,853440,114685,,80564,72615,7949,0,0,,,,,,,166033,157485,0,1044712,,,,,,,,,
,50022,Toledo Area Regional Transit Authority,Full Reporter,,Urban,DR,DO,Average Typical Saturday,7:51:00,21:23:00,,,,8,250,193,57,,31,28,3,,,,,,,,,97,,,460,51,,,,,,,,
,50022,Toledo Area Regional Transit Authority,Full Reporter,,Urban,DR,DO,Average Typical Sunday,6:30:00,14:30:00,,,,0,0,0,0,,0,0,0,,,,,,,,,0,,,0,57,,,,,,,,
,50022,Toledo Area Regional Transit Authority,Full Reporter,,Urban,DR,DO,Average Typical Weekday,4:55:00,22:23:00,,,,26,3717,3282,435,,307,277,30,,,,,,,,,627,,,3974,257,,,,,,,,
,50022,Toledo Area Regional Transit Authority,Full Reporter,,Urban,DR,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,50022,Toledo Area Regional Transit Authority,Full Reporter,,Urban,DR,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,50022,Toledo Area Regional Transit Authority,Full Reporter,,Urban,DR,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,50022,Toledo Area Regional Transit Authority,Full Reporter,,Urban,DR,DO,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,50022,Toledo Area Regional Transit Authority,Full Reporter,,Urban,DR,TX,Annual Total,,,48,48,,,,346468,,,,22683,,,,,,,,,,65731,65731,0,363776,360,0,,0,,,,,
,50022,Toledo Area Regional Transit Authority,Full Reporter,,Urban,DR,TX,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,50022,Toledo Area Regional Transit Authority,Full Reporter,,Urban,DR,TX,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,50022,Toledo Area Regional Transit Authority,Full Reporter,,Urban,DR,TX,Average Typical Weekday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,50022,Toledo Area Regional Transit Authority,Full Reporter,,Urban,DR,TX,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,50022,Toledo Area Regional Transit Authority,Full Reporter,,Urban,DR,TX,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,50022,Toledo Area Regional Transit Authority,Full Reporter,,Urban,DR,TX,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,50022,Toledo Area Regional Transit Authority,Full Reporter,,Urban,DR,TX,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,50022,Toledo Area Regional Transit Authority,Full Reporter,,Urban,MB,DO,Annual Total,,,99,101,,,2087985,1878580,209405,1880432,157569,145731,11838,0,0,,,,,,,1346101,,,8669735,,,,,,,482.2,,
,50022,Toledo Area Regional Transit Authority,Full Reporter,,Urban,MB,DO,Average Typical Saturday,7:51:00,21:48:00,,,,22,3025,2764,261,2767,201,188,13,,,,,,,,,2482,,,17155,51,,,,,,,,
,50022,Toledo Area Regional Transit Authority,Full Reporter,,Urban,MB,DO,Average Typical Sunday,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,,,0,57,,,,,,,,
,50022,Toledo Area Regional Transit Authority,Full Reporter,,Urban,MB,DO,Average Typical Weekday,4:55:00,22:45:00,,,,38,7524,6761,763,6768,574,530,44,,,,,,,,,4745,,,30448,257,,,,,,,,
,50022,Toledo Area Regional Transit Authority,Full Reporter,,Urban,MB,DO,Average Weekday - AM Peak,8:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,50022,Toledo Area Regional Transit Authority,Full Reporter,,Urban,MB,DO,Average Weekday - Midday,11:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,50022,Toledo Area Regional Transit Authority,Full Reporter,,Urban,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,50022,Toledo Area Regional Transit Authority,Full Reporter,,Urban,MB,DO,Average Weekday - PM Peak,16:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,50024,Western Reserve Transit Authority,Full Reporter,,Urban,DR,DO,Annual Total,,,15,25,,,455464,409846,45618,,36940,32704,4236,,,,,,,,,42230,16582,,339106,,,,,,,,,
,50024,Western Reserve Transit Authority,Full Reporter,,Urban,DR,DO,Average Typical Saturday,6:30:00,18:30:00,,,,5,1071,964,107,,87,77,10,,,,,,,,,99,,,792,51,,,,,,,,
,50024,Western Reserve Transit Authority,Full Reporter,,Urban,DR,DO,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,50024,Western Reserve Transit Authority,Full Reporter,,Urban,DR,DO,Average Typical Weekday,5:00:00,0:30:00,,,,15,1571,1414,157,,127,112,15,,,,,,,,,146,,,1165,255,,,,,,,,
,50024,Western Reserve Transit Authority,Full Reporter,,Urban,DR,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
